"output","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty"
"61",162975.0835,-6101.6312625,-5554.28211930308,-5035.63380127446,-4525.32444941169,-3971.15121309361,-3337.37589011703,-2703.60056714043,-2069.82524416383,-1436.04992118724,-802.274598210643,-168.499149746534,465.27617323005,1067.45981839448,1298.85510632851,1529.32491907432,1759.79473182013,1990.26454456594,2220.73435731174,2451.20417005754,2681.67398280336,2902.03241120461,3104.28541783659,3227.75138895042,3219.95588742394,3211.89554454339,3203.83520166285,3195.77485878231,3187.71451590176,3179.65417302122,3171.59383014069,3163.53348566419,3155.47314278365,3147.4127999031,3139.35245702256,3131.29211414202,3123.23177126148,3115.17142838094,3104.36409213238,3055.14842554723,3005.93275896208,2956.71709237693,2907.50142579178,2858.28575920663,2809.07009262148,2759.85442603633,2710.63875945118,2661.42309286603,2612.20742628088,2623.41110823742,2705.72175564663,2788.03241935336,2870.34306676258,2952.6537141718,3034.96436158101,3117.27500899023,3199.58565639945,3281.89630380866,3364.20695121788,3446.5175986271,3528.82824603631,3611.13889344553,3693.44954085475,3775.76018826396,3858.07083567318,3940.3814830824,4022.69213049161,4105.00277790083,4187.31342531005,4269.62407271926,4351.93472012848,4434.24538383521,4516.55603124442,4598.86667865364,4681.17732606286,4763.48797347207,4845.79862088129,4928.10926829051,5010.41991569972,5092.73056310894,5175.04121051816,5257.35185792737,5339.66250533659,5417.5,5417.5,5467.5,5467.5,5517.5,5567.5,5617.5,5667.5,5717.5,5717.5,5717.5,5717.5,5717.5,5717.5,5717.5,5717.5,5717.5,5717.5
"62",170735.2647,-6683.6448525,-6110.23326810254,-5536.82168370508,-4963.41009930761,-4322.61893008394,-3619.86244947994,-2917.10596887592,-2214.34948827189,-1511.59300766789,-808.836527063868,-106.07990731407,564.425319625221,967.267781832619,1208.71158808485,1450.15539433707,1691.5992005893,1933.04300684153,2174.48681309376,2415.93061934599,2657.37442559822,2898.81823185044,3054.43347413743,3072.13225328583,3089.55709035688,3106.98192742794,3124.40676449901,3141.83160157007,3159.25643864114,3168.90779283345,3160.46365066321,3152.01950682102,3143.57536465077,3135.13122248052,3126.68708031027,3118.24293814002,3109.79879596977,3069.21588224739,3017.65677467495,2966.09766710252,2914.53855953009,2862.97945195766,2811.42034438523,2759.8612368128,2708.30212924036,2656.74302166793,2605.1839140955,2639.07685114795,2725.30678195232,2811.53671275669,2897.76664356106,2983.99659143894,3070.22652224331,3156.45645304769,3242.68638385205,3328.91631465641,3415.14624546078,3501.37617626515,3587.60610706952,3673.83603787389,3760.06596867825,3846.29589948262,3932.52583028699,4018.75576109135,4104.98569189572,4191.21562270009,4277.44555350446,4363.67548430882,4449.90541511319,4536.13534591756,4622.36527672193,4708.59522459982,4794.82515540419,4881.05508620856,4967.28501701292,5053.51494781729,5139.74487862166,5225.97480942603,5312.20474023039,5398.43467103476,5417.5,5417.5,5417.5,5417.5,5417.5,5417.5,5417.5,5417.5,5367.5,5367.5,5367.5,5317.5,5317.5,5317.5,5317.5,5317.5,5367.5,5367.5,5317.5,5317.5,5317.5
"63",178864.9529,-7293.3714675,-6692.65645870681,-6091.94144991364,-5491.22644112046,-4798.49642895954,-4062.27766932444,-3326.05890968932,-2589.8401500542,-1853.6213904191,-1117.40263078398,-381.183725377548,295.134652363828,588.726112521348,882.317572678865,1175.90903283639,1469.50049299391,1763.09195315143,2056.68341330894,2350.27487346646,2631.91782627605,2803.14146540207,2828.24040189431,2846.49493570419,2864.74946951408,2883.00400332396,2901.25853713384,2919.51307094373,2937.76760475362,2956.02213856349,2974.27667237339,2992.53120979767,3010.78574360755,3029.04027741744,3047.29481122732,3049.84015094214,3022.92676780472,2980.83495487348,2926.82082156766,2872.80668826186,2818.79255495604,2764.77842165023,2710.76428834442,2656.7501550386,2602.73602173279,2647.27672713634,2737.61256103096,2827.94839492558,2918.2842288202,3008.62006271482,3098.95589660944,3189.29174839055,3279.62758228518,3369.9634161798,3460.29925007442,3550.63508396904,3640.97091786367,3731.30675175829,3821.64258565291,3911.97841954753,4002.31425344215,4092.65008733677,4182.9859212314,4273.32175512602,4363.65758902064,4453.99342291526,4544.32925680988,4634.6650907045,4725.00092459912,4815.33675849374,4905.67259238836,4996.00844416949,5086.34427806411,5176.68011195873,5267.01594585335,5357.35177974797,5417.5,5417.5,5417.5,5417.5,5417.5,5417.5,5417.5,5417.5,5417.5,5367.5,5317.5,5267.5,5217.5,5167.5,5117.5,5067.5,5017.5,4967.5,4917.5,4967.5,4917.5,4917.5,4917.5,4917.5,4917.5
"64",187381.7423,-7704.6784035,-7075.35989728398,-6446.04139106799,-5816.72288485196,-5069.58092279902,-4298.30655262378,-3527.03218244852,-2755.75781227327,-1984.48344209804,-1213.20907192279,-441.93454903521,37.6030817606879,345.174120339027,652.745158917358,960.316197495682,1267.88723607401,1575.45827465234,1883.02931323068,2190.60035180901,2425.06376149892,2507.3753113685,2569.08580773737,2630.79630410625,2692.50680047512,2754.217296844,2815.92779321287,2877.63828958174,2933.18468294869,2952.30842012979,2971.43215731089,2990.5558982785,3009.67963545961,3028.80337264071,3006.41258753212,2978.21770339348,2950.02281925484,2921.8279351162,2893.63305097756,2865.43816683893,2837.24328270029,2809.04839856166,2780.85351442301,2851.1934968352,2969.35373997426,3063.99098261374,3158.62822525323,3253.26546789271,3347.9027105322,3442.53995317169,3537.17719581117,3631.81445718883,3726.45169982832,3821.08894246781,3915.72618510729,4010.36342774678,4105.00067038626,4199.63791302574,4294.27515566523,4388.91239830472,4483.54964094421,4578.18688358369,4672.82412622318,4767.46136886266,4862.09861150215,4956.73585414164,5051.37309678112,5146.01033942061,5240.6475820601,5335.28482469959,5429.92206733907,5524.55932871673,5619.19657135621,5644.952269,5644.952269,5644.952269,5644.952269,5644.952269,5644.952269,5644.952269,5644.952269,5594.952269,5544.952269,5494.952269,5444.952269,5394.952269,5344.952269,5294.952269,5244.952269,5194.952269,5144.952269,5094.952269,5044.952269,4994.952269,4944.952269,4944.952269,4894.952269,4844.952269,4794.952269,4744.952269,4744.952269
"65",196304.065,-8106.18292499999,-7446.89894442868,-6787.61496385738,-6128.33098328607,-5324.18620563305,-4516.18702579133,-3708.18784594959,-2900.18866610784,-2092.18948626612,-1284.19030642437,-525.020210341994,-202.803945256077,119.41231982984,441.628584915765,763.844850001668,1086.06111508759,1408.27738017352,1730.49364525943,1993.12749946986,2099.98973701764,2164.63862512,2229.28751322236,2293.9364013247,2358.58528942707,2423.23417752942,2487.88306563178,2552.53195373415,2617.1808418365,2681.82972993887,2746.47861804122,2811.12751894406,2859.05266162163,2874.12981663385,2889.20697164606,2904.28412665828,2903.03459666368,2873.49719189478,2843.95978712586,2814.42238235696,2784.88497758804,2839.46029241375,2968.34679844811,3097.23330448248,3226.11981051685,3355.00631655121,3483.89282258559,3612.77932861995,3741.66583465432,3870.55234068869,3999.43884672306,4124.79531790534,4223.93878408563,4323.08225026591,4422.22571644619,4521.36918262648,4620.51264880676,4719.65611498704,4818.79958116732,4917.94304734761,5017.08651352789,5116.22997970817,5215.37344588846,5314.51691206874,5413.66037824902,5512.80384442931,5611.94731060958,5711.09077678986,5810.23424297015,5909.37770915043,5912.62195,5912.62195,5912.62195,5912.62195,5912.62195,5912.62195,5912.62195,5862.62195,5812.62195,5762.62195,5712.62195,5662.62195,5612.62195,5562.62195,5512.62195,5462.62195,5412.62195,5362.62195,5312.62195,5262.62195,5212.62195,5162.62195,5112.62195,5062.62195,5012.62195,4962.62195,4912.62195,4912.62195,4912.62195,4912.62195,4912.62195
"66",205651.2308,-8577.6664632,-7877.64239656983,-7177.61832993969,-6460.20510707432,-5604.38465503242,-4748.56420299054,-3897.96937249686,-3051.49670357967,-2205.02403466249,-1358.55136574529,-792.216968575798,-454.658133517049,-117.099298458284,220.459536600465,558.018371659222,895.577206717979,1233.13604177673,1530.00248827072,1670.12788687526,1737.85508044154,1805.58227400781,1873.30946757409,1941.03666114037,2008.76385470664,2076.49104827291,2144.2182418392,2211.94543540546,2279.67262897174,2347.39982253801,2415.12701610428,2444.89034839809,2460.6854134938,2476.48047858948,2492.27554368519,2508.07060878087,2523.86567387657,2539.66073897227,2555.45580406796,2625.16777256476,2806.93022221178,2988.69267185881,3170.45512150583,3352.21757115285,3490.01201647991,3625.03555050341,3760.05908452691,3895.08261855042,4030.10615257391,4165.12968659741,4300.15322062092,4435.17678137908,4570.20031540258,4705.22384942609,4840.24738344959,4975.27091747309,5110.2944514966,5245.31798552009,5368.29963134123,5472.16388828239,5576.02814522354,5679.8924021647,5783.75665910585,5887.620916047,5991.48517298816,6095.34942992931,6193.036924,6193.036924,6193.036924,6193.036924,6193.036924,6193.036924,6193.036924,6193.036924,6143.036924,6093.036924,6043.036924,5993.036924,5943.036924,5843.036924,5793.036924,5743.036924,5693.036924,5643.036924,5593.036924,5543.036924,5493.036924,5443.036924,5393.036924,5343.036924,5293.036924,5243.036924,5193.036924,5193.036924,5193.036924,5193.036924,5193.036924,5193.036924,5193.036924,5193.036924,5193.036924
"67",215443.469,-9116.534051,-8373.09108635287,-7639.73484670577,-6866.73436422782,-5970.16337697042,-5073.59238971304,-4177.02140245564,-3280.45041519825,-2383.87942794088,-1506.24116917596,-1113.19887391971,-749.774035907503,-386.349197895281,-22.9243598830653,472.206515284888,972.484239882586,1278.93052228444,1501.95509263308,1577.47103234127,1652.98697204943,1677.30625540958,1644.01236337757,1610.71847134555,1642.28540663545,1713.23748151868,1784.18955640192,1855.14163128517,1926.09370616842,1993.7081259169,2010.25528493005,2026.80244721954,2043.34960623269,2059.89676524583,2076.44392425899,2092.99108327214,2109.5382422853,2132.56337003683,2322.98057558217,2513.39778112749,2703.81498667281,2894.23219221813,3084.64939776345,3275.06660330878,3465.48380885411,3655.90101439942,3846.31821994475,4036.73542549007,4227.15263103539,4417.56983658073,4607.98704212603,4756.63914713495,4898.09192839719,5039.54470965944,5180.99749092166,5322.45027218391,5463.90305344615,5605.35583470839,5746.80861597062,5888.26139723287,6029.71417849511,6171.16695975735,6312.61974101959,6452.86288975734,6485.5058392794,6486.80407000001,6486.80407000001,6486.80407,6486.80407000001,6486.80407000001,6436.80407000001,6386.80407,6336.80407000001,6286.80407000001,6236.80407000001,6186.80407,6136.80407000001,6086.80407000001,6036.80407000001,5986.80407000001,5936.80407000001,5836.80407000001,5786.80407000001,5736.80407000001,5686.80407000001,5636.80407000001,5586.80407000001,5536.80407000001,5486.80407000001,5486.80407000001,5486.80407000001,5486.80407000001,5486.80407000001,5486.80407000001,5486.80407000001,5486.80407000001,5486.80407000001,5486.80407000001,5486.80407000001,5486.80407000001,5486.80407000001
"68",225701.972,-9926.955788,-9130.18251535069,-8333.40924270143,-7473.676947909,-6505.91733454532,-5538.15772118168,-4570.398107818,-3602.63849445432,-2634.87888109067,-1884.91000901227,-1494.11055937537,-1113.38097405136,-732.651388727332,-335.765118156356,221.65035257252,664.27067873042,1023.628829809,1169.99514519565,1316.36146058231,1421.90077101663,1454.27619259372,1486.65161417078,1519.02703574785,1540.96236301242,1506.08315724182,1471.20395147125,1481.34834519257,1536.80177883201,1554.13684328118,1571.47190773033,1588.80697561183,1606.14204006099,1623.47710451015,1640.81216895931,1658.14723340848,1797.85358483283,1997.33764899961,2196.82171316639,2396.30577733317,2595.78984149994,2795.27390566672,2994.75796983349,3194.24203400027,3393.72609816703,3593.21016233381,3792.69422650059,3992.17829066736,4191.66235483414,4391.14641900093,4590.63048316769,4790.11458683231,4989.59865099908,5189.08271516587,5388.56677933264,5588.05084349941,5787.5349076662,5982.53715736164,6130.72531931409,6278.91348126656,6427.10164321902,6480.83610888573,6515.0333770286,6549.23064517148,6583.42791331436,6617.62518145723,6651.82244960011,6636.01971774299,6620.21698588585,6604.41425402874,6588.61152217162,6544.55916,6494.55916,6394.55916,6344.55916,6294.55916,6244.55916,6194.55916,6144.55916,6094.55916,5994.55916,5944.55916,5894.55916,5844.55916,5794.55916,5794.55916,5794.55916,5794.55916,5794.55916,5794.55916,5794.55916,5794.55916,5794.55916,5794.55916,5794.55916,5794.55916,5794.55916,5794.55916,5794.55916,5794.55916,5794.55916
"69",236448.9413,-10775.9663627,-9941.25413088104,-9106.54189906208,-8184.44571511696,-7170.60549925594,-6156.76528339495,-5142.92506753391,-4129.08485167289,-3115.24463581191,-2558.54958643416,-2129.83652640835,-1701.12355126771,-1208.75068535134,-624.793457374231,-98.6280414532448,306.201202481796,501.067119101885,654.402776776849,783.202602302277,817.119603949199,851.036605596142,884.953607243064,918.87060889,952.787610536921,986.704612183865,1020.62161383079,1054.53861547772,1088.45561712464,1122.37261877159,1144.71909618955,1124.34592556594,1148.11650832651,1166.27699491885,1228.72510987619,1437.70775792525,1646.69040597432,1855.67305402336,2064.65570207244,2273.6383501215,2482.62099817057,2691.60364621963,2900.58629426869,3109.56894231775,3318.55159036682,3527.53423841586,3736.51688646494,3945.49953451401,4154.48218256306,4363.46483061212,4572.44747866119,4781.43016808881,4990.41281613788,5199.39546418694,5408.37811223599,5617.36076028505,5826.34340833413,6035.32605638319,6182.44523989953,6272.00923192056,6361.57322394159,6451.13721596261,6540.70120798365,6630.26520000466,6636.01262021028,6621.83821701869,6607.6638138271,6593.48941063551,6529.31500744393,6515.14060425234,6500.96620106074,6486.79180496262,6472.61740177103,6458.44299857945,6394.26859538786,6380.09419219627,6365.91978900467,6316.968239,6266.968239,6166.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239,6116.968239
"70",247707.6356,-11552.3687204,-10677.9110374285,-9803.45335445691,-8816.02377802416,-7753.90879723222,-6691.79381644029,-5629.67883564834,-4567.56385485639,-3600.35699146547,-3151.23052534866,-2702.10397030479,-2081.46101895019,-1426.31239653705,-814.549605642547,-379.98902138976,-93.9791176353683,66.6577327857449,225.511849804912,261.043835012439,296.575820219943,332.10780542744,367.639790634959,403.171775842457,438.703761049961,474.23574625748,509.767731464977,546.057583121124,580.831701880001,610.136142437834,640.420792136727,670.705447831977,700.990097530885,875.496724533048,1105.68967652607,1335.8826285191,1566.0755805121,1796.26853250513,2026.46148449815,2256.65443649116,2477.09802752572,2696.03154164951,2914.96505577331,3133.89856989711,3352.83208402091,3571.7655981447,3790.6991122685,4009.6326263923,4228.56614051609,4447.49965463989,4666.43316876369,4885.36672623632,5104.30024036011,5323.23375448391,5542.1672686077,5750.43798688492,5844.26663579512,5938.09528470533,6031.92393361552,6125.75258252572,6219.58123143591,6263.40988034612,6307.23852925631,6351.06717816652,6394.8958270767,6388.72447598691,6432.55312489711,6476.3817738073,6520.21042271751,6514.0390716277,6531.70522421516,6519.23669121047,6506.76815077455,6444.29961033862,6431.83106990271,6419.36252946679,6406.89398903087,6394.42544859494,6431.95690815902,6469.48836772311,6507.01982728718,6544.55128685126,6567.76355999999,6567.76356,6567.76356000001,6567.76355999999,6567.76356,6567.76355999999,6567.76356,6567.76356000001,6567.76355999999,6567.76356,6567.76356000001,6567.76355999999,6567.76356,6567.76356,6567.76356,6567.76356,6567.76356,6567.76356,6567.76356
"71",259502.4211,-11573,-10656.9043563152,-9740.80871263048,-8684.93484507076,-7572.24646009434,-6459.55807511795,-5346.86969014153,-4234.18130516511,-3449.90431340259,-2979.3923525779,-2448.80488008399,-1502.38574838481,-861.493411774034,-326.306750880052,67.7322873070661,236.017982260251,404.303677213436,469.538278244363,506.762145669767,543.986013095186,581.209880520604,618.433747946016,655.657615371427,692.881482796845,730.105350222264,767.329217647675,804.553085073094,792.442267898557,764.135221560093,795.115644149446,889.576694462907,1163.49591399594,1437.41513352896,1711.334353062,1982.78855313391,2223.94231578499,2465.09607843608,2706.24984108717,2947.40360373826,3188.55736638934,3429.71112904044,3670.86489169151,3912.01865434261,4153.17241699369,4394.32617964478,4635.47994229587,4869.55952421097,5098.91772238456,5328.27592055815,5557.63411873174,5786.99236231825,6016.35056049184,6175.4936493709,6273.79002001672,6372.08639066255,6470.38276130837,6568.6791319542,6666.97550260002,6665.27187324585,6713.56824389167,6761.8646145375,6810.16098518332,6808.45735582914,6856.75372647497,6905.05009712079,6903.34646776662,6951.64283841244,6999.93920905827,6998.23557970409,7046.53195034992,7094.82834045842,7093.12471110424,7141.42108175006,7239.71745239589,7338.01382304171,7402.08241741502,7441.40096567335,7480.71951393168,7520.03806219,7559.35661044833,7598.67515870667,7637.99370696499,7677.31225522333,7716.63080348165,7755.94935173998,7795.26789999832,7832.7638999,7832.7638999,7832.7638999,7832.7638999,7832.7638999,7832.7638999,7832.7638999,7832.7638999,7832.7638999,7832.7638999,7832.7638999,7832.7638999,7832.7638999,7832.7638999
"72",271858.8243,-11573,-10613.2837723717,-9653.56754474348,-8525.99035897564,-7360.3204786342,-6194.65059829276,-5028.98071795132,-3863.31083760985,-3270.67406271811,-2777.75832055787,-1646.8867881824,-919.575394766027,-269.610360258135,195.844894873684,427.043054201298,603.341799247886,707.80155483455,746.797864739005,785.794174643474,824.790484547913,863.786794452375,902.783104356829,941.779414261284,980.775724165753,1019.77203407021,1058.76834397467,1032.83298343853,1003.17807577192,973.523168105319,993.900650782816,1280.86279704836,1567.8248864954,1854.78697594244,2141.7490653895,2428.71115483655,2715.67324428359,3002.63533373063,3289.59742317769,3576.55951262473,3863.52160207177,4150.48369151881,4437.44578096586,4703.20289532763,4955.83937598916,5208.47585665066,5461.11233731217,5713.74881797368,5966.38529863519,6219.02177929671,6471.65825995824,6604.17295197777,6719.50699749715,6834.84104301655,6941.97188426779,7044.94871062439,7097.92553698098,7150.90236333757,7153.87918969416,7206.85601605075,7209.83284240736,7262.80966876396,7315.78649512055,7318.76332147715,7371.74014783374,7424.71697419033,7427.69380054693,7480.67062690353,7533.64745326014,7536.62427961673,7589.60110597331,7692.57795271933,7795.55477907592,7898.53160543251,8001.50843178911,8104.4852581457,8207.46208450229,8310.43891085889,8413.4157372155,8516.39256357209,8619.36938992868,8722.34621628527,8765.79632627675,8806.98705681939,8848.17778736202,8889.36851790466,8930.55924844731,8971.74997898994,9012.94070953258,9054.13144007522,9095.32217061785,9136.51290931625,9177.70363985889,9179.6118487,9179.6118487,9179.6118487,9179.6118487,9179.6118487,9179.6118487,9179.6118487,9179.6118487
"73",284803.5868,-11573,-10567.5861619814,-9562.17232396276,-8359.47761332602,-7138.3034844347,-5917.12935554342,-4695.95522665206,-3599.29592691269,-3082.90963075738,-2243.92434885017,-1144.39264228102,-441.014094036043,149.64092101602,513.169327210038,724.262669671487,902.753074925582,943.606223471877,1010.8593720182,1051.71252056451,1118.96566911083,1159.81881765714,1200.67196620344,1241.52511474976,1282.37826329607,1317.14907062061,1286.08212220934,1255.01517379809,1223.94822538684,1192.8812769756,1390.15421272019,1690.78027752676,1991.40628280939,2292.03228809201,2592.65829337464,2893.28429865727,3193.91030393991,3494.53630922252,3795.16231450516,4095.78831978778,4396.41432507042,4697.04033035304,4997.66633563567,5298.29234091829,5598.91834620094,5899.54435148356,6200.17035676619,6500.79636204882,6785.93319635946,6942.71900772696,7081.55209939389,7202.3778862061,7323.20364909481,7444.02941198352,7464.85517487224,7535.68093776095,7556.50670064967,7627.33246353838,7698.1582264271,7718.98398931581,7789.25059602546,7797.13074146182,7855.01088689816,7862.8910323345,7920.77117777086,7928.6513232072,7986.53146864355,8044.41161407991,8152.29175951626,8260.17190495261,8368.05205038896,8475.93221718557,8583.81236262192,8691.69250805829,8799.57265349463,8907.45279893097,9015.33294436733,9123.21308980367,9231.09323524003,9338.97338067638,9446.85352611273,9554.73367154907,9662.61381698542,9770.49396242178,9878.37410785812,9986.25425329448,10094.1343987308,10163.0603943869,10206.2124525614,10249.3645107359,10292.5165689105,10335.6686356291,10378.8206938037,10421.9727519782,10465.1248101528,10508.2768683273,10551.4289265018,10590.5909612,10590.5909612,10590.5909612,10590.5909612
"74",298364.724,-11573,-10519.7126251578,-9464.35749119996,-8185.03623679996,-6905.71498239992,-5626.39372799994,-4347.07247359991,-3427.17907114094,-2886.20465273251,-1556.70838438465,-696.650900513981,30.2468269536184,567.483394754337,766.718136072392,986.605791081587,1044.7546206759,1113.95302264659,1183.15142461724,1225.94982658789,1295.14822855854,1364.34663052922,1407.14503249988,1476.34343447052,1506.21541157948,1500.06918703088,1493.92296248223,1461.37673793363,1455.23051338499,1490.33515017488,1805.27568902547,2120.2162902343,2435.15682908489,2750.09736793549,3065.03790678608,3379.97844563668,3694.91898448726,4009.85952333787,4324.80006218847,4639.74060103905,4954.68113988964,5269.62167874024,5584.56221759083,5899.50275644143,6214.44329529204,6529.38383414262,6808.30792658498,6972.55921239702,7136.81049820905,7301.06178402108,7465.31306983311,7579.56438816689,7693.81567397893,7758.06695979097,7872.318245603,7936.56953141504,8050.82081722707,8088.54063812187,8165.11961067426,8191.69858322665,8268.27755577904,8294.85652833145,8371.43550088384,8398.01447343621,8474.5934459886,8601.17241854101,8727.75139109341,8844.51870854088,8957.53564831981,9070.55258809873,9183.56952787765,9296.58649003393,9409.60342981285,9522.62036959176,9635.63730937068,9748.65424914961,9861.67118892854,9974.68812870745,10087.7050684864,10200.7220082653,10313.7389480442,10426.7558878231,10539.7728276021,10652.789767381,10765.8067071599,10878.8236469388,10991.8405867177,11104.8575264967,11217.8744662756,11330.8914060545,11443.9083458334,11556.9253079897,11637.1298487075,11682.336624619,11727.5434005306,11772.7501764422,11817.9569523537,11863.1637282653,11908.3705041769,11928.813196,11928.813196
"75",312571.585,-11573,-10469.559553686,-9342.52580150194,-8002.28870225289,-6662.05160300381,-5321.81450375479,-3981.57740450575,-3246.86674116121,-2260.2996621722,-992.004502885218,-193.647261469421,449.946597927454,809.524427546203,1038.62514294365,1182.62373302337,1227.46001313078,1298.69629323819,1369.93257334562,1414.76885345302,1486.00513356042,1530.84141366785,1602.07769377525,1656.80517006363,1622.70923252602,1615.01329498841,1607.31735745081,1573.22141991321,1580.29014874456,1910.22681850076,2240.16348825692,2570.10022334059,2900.03689309678,3229.97356285296,3559.91023260917,3889.84690236533,4219.78357212152,4549.72024187772,4879.65691163391,5209.5935813901,5539.53025114628,5869.46692090247,6199.40359065867,6529.34026041486,6816.1061501849,6988.17838465104,7160.25061911719,7332.32285358333,7504.39508804948,7626.46732251563,7698.53955698176,7820.61182551822,7892.68405998437,7964.75629445051,8086.82852891665,8158.90076338281,8280.97299784896,8353.0452323151,8475.11746678124,8547.18970124741,8619.26193571353,8741.33417017968,8913.40640464582,9076.86949367344,9209.47561931709,9342.08174496071,9474.68787060436,9607.29399624799,9739.90012189163,9872.50624753528,10005.1123731789,10137.7185250786,10270.3246507222,10393.1134894338,10511.5118159013,10629.9101423688,10748.3084688364,10866.7067953039,10985.1051217714,11103.503448239,11221.9017747065,11340.300101174,11458.6984276416,11577.0967541091,11695.4950805766,11813.8934070442,11932.2917335117,12050.6900599792,12169.0883864467,12287.4867129143,12405.8850393818,12524.2833892922,12642.6817157597,12761.0800422273,12879.4783686948,12951.5995730974,13022.6385689779,13051.155215,13051.155215,13051.155215,13051.155215
"76",327454.9163,-11573,-10417.0184062484,-9214.8930048824,-7810.83950732357,-6406.78600976478,-5002.73251220601,-3651.6874613292,-3057.96870488404,-1586.43580815656,-495.522016297953,282.473463049027,852.259558615187,1091.01202115405,1278.40795128539,1351.77914461946,1425.15033795354,1472.12153128764,1545.49272462176,1618.86391795582,1665.8351112899,1739.20630462398,1796.07415493522,1760.35471366692,1751.03527239861,1741.71583113032,1705.99638986202,1696.67694859373,2004.4650896634,2350.11194230139,2695.75879493938,3041.40571601542,3387.05256865339,3732.69942129137,4078.34627392936,4423.99312656732,4769.6399792053,5115.28683184329,5460.93368448125,5806.58053711923,6152.2273897572,6497.87424239518,6807.88899214647,6988.15457557967,7168.42015901289,7348.68574244608,7528.95132587929,7609.2169093125,7739.48249274568,7819.74807617889,7900.0136596121,8030.27927873787,8110.54486217108,8240.81044560429,8321.07602903749,8401.3416124707,8531.60719590388,8611.87277933709,8692.1383627703,8872.40394620351,9052.66952963671,9232.93511306992,9413.20069650312,9593.46627993631,9773.73186336952,9953.99744680274,10134.2630302359,10314.5286136691,10494.7941971023,10673.9510869953,10812.8713531273,10951.7916467655,11090.7119128975,11229.6321790295,11368.5524451615,11507.4727112935,11646.3929774256,11785.3132435576,11924.2335096896,12049.2715009157,12173.3074528193,12297.3434047229,12421.3793566264,12545.41530853,12669.4512604336,12793.4872123372,12917.5231642408,13041.5591161443,13165.5950680479,13289.6310199515,13403.487044793,13477.9086306707,13552.3302018128,13626.7517729549,13701.1733440971,13775.5949152393,13850.0164863814,13924.4380575235,13998.8596286657,14068.4671542,14068.4671542
"77",343046.9286,-10911.714998,-9821.96968657627,-8662.45630671388,-7312.82696107085,-5963.19761542778,-4613.56826978474,-3482.06526861023,-2439.58912835356,-872.943085546955,4.48613599549572,729.267861650049,1116.92435226704,1365.78813713772,1487.32359113605,1536.5313531938,1612.13911525159,1687.74687730936,1736.9546393671,1812.56240142488,1888.17016348263,1924.8176802591,1913.79743091043,1902.77718156173,1891.75693221304,1854.33668286438,1843.31643351569,2086.73235134951,2448.83743902844,2810.94252670741,3173.04761438635,3535.15277376211,3897.25786144106,4259.36294912,4621.46803679893,4983.57312447792,5345.67821215685,5707.78329983579,6069.88838751474,6431.99347519371,6782.11360456038,6970.96266942643,7159.81173429248,7354.99876580836,7537.50986402461,7626.35892889065,7765.20799375672,7854.05705862277,7942.90612348882,8031.75518835487,8170.60425322092,8259.4533554791,8348.30242034516,8437.15148521122,8576.00055007727,8664.84961494332,8803.69867980939,8992.54774467544,9181.39680954147,9370.24587440754,9559.09493927361,9747.94400413964,9936.79306900571,10125.6421338718,10314.4911987378,10503.3402636039,10692.1893284699,10881.038393336,11069.887458202,11258.7365230681,11447.5855879341,11636.4346901923,11825.2837550584,12014.1328199244,12202.9818847905,12386.7677083133,12532.3027674761,12677.8378266389,12823.3728858018,12968.9079449646,13114.4430041274,13259.9780632903,13405.5131224531,13551.0481816159,13689.7830954168,13819.7251125264,13937.1385067417,14015.1037170075,14093.0689272733,14171.0341375391,14248.9993478049,14326.9645735078,14404.9297837736,14482.8949940394,14560.8602043052,14598.5955724,14598.5955724,14598.5955724,14598.5955724,14598.5955724,14598.5955724
